code,name,lat,lon,junction,source
,Gavan,18.93864,73.018119,N,esri
,Gawnaha,27.289328,84.51849,N,esri
,Gazulapalli,15.430646,78.599302,N,esri
,Gevrai,19.87493,75.651175,N,esri
,Ghadela Halt,21.725204,78.910667,N,esri
,Ghal Kalan,30.822697,75.109325,N,esri
,Ghanpur,17.84979,79.376403,N,esri
,Ghanshyamgadh,23.008613,71.422418,N,esri
,Ghantikhal Nidhipur,20.510618,85.736656,N,esri
,Gharghoda,22.161937,83.318384,N,esri
,Gharni,18.479234,76.763979,N,esri
,Ghasara Halt,26.724898,79.355199,N,esri
,Ghat Nandur,18.723553,76.563407,N,esri
,Ghat ka Varana,25.505826,76.159906,N,esri
,Ghataprabha,16.241128,74.759802,N,esri
,Ghataro,25.813711,85.19503,N,esri
,Ghatkesar,17.452875,78.678275,N,esri
,Ghatoli,24.314765,76.510723,N,esri
,Ghatsawali,18.986524,75.940458,N,esri
,Ghogi Bariarpur,25.205883,86.304744,N,esri
,Ghograpar,26.451103,91.529842,N,esri
,Ghorghat Halt,25.242735,86.628045,N,esri
,Ghori Halt,27.379615,80.506934,N,esri
,Ghorparan,24.74132,86.498682,N,esri
,Ghorpuri Transh Yard,18.530311,73.892865,N,esri
,Ghudankhapa,21.656527,78.39809,N,esri
,Ghugus,19.951846,79.10379,N,esri
,Ghungrana,30.716072,75.825901,N,esri
,Ghunwara,24.134388,80.630178,N,esri
,Gidam,18.936692,81.411834,N,esri
,Gidarpindi,31.153039,75.12478,N,esri
,Giddalur,15.379379,78.926208,N,esri
,Giddapahar Siding,26.869454,88.291865,N,esri
,Gidnahalli,13.414255,77.808852,N,esri
,Gielkhola,27.025439,88.420528,N,esri
,Ginigera Junction,15.347964,76.247565,Y,esri
,Goalpara Town,26.127151,90.621127,N,esri
,Gobardanga,22.879461,88.761051,N,esri
,Gobarwahi,21.513892,79.723307,N,esri
,Gobindpur Dugauli Halt,26.080892,83.78606,N,esri
,Godamgura,17.290071,77.866744,N,esri
,Godavari,17.007215,81.771175,N,esri
,Godha Halt,28.052807,78.182008,N,esri
,Godhani,21.211516,79.068646,N,esri
,Godhani Chord Cabin,21.230593,79.105689,N,esri
,Gogamukh,27.44069,94.317165,N,esri
,Gohari Gram Halt,25.115263,86.150167,N,esri
,Gohpur,26.896944,93.621989,N,esri
,Goilkera,22.505845,85.381006,N,esri
,Goindwal Sahib,31.370723,75.110127,N,esri
,Gokalgarh,28.246767,76.617579,N,esri
,Gokulnagar Halt,25.474214,85.297854,N,esri
,Gokulpur Saboli Halt,28.705341,77.301863,N,esri
,Golaghat,26.508513,93.961946,N,esri
,Golhalli,13.145773,77.417446,N,esri
,Gollapalli,16.818684,78.157784,N,esri
,Gollaprolu,17.152263,82.290992,N,esri
,Gomangalam,10.609813,77.132658,N,esri
,Gomia,23.802926,85.829957,N,esri
,Gond Umri,21.021619,80.089746,N,esri
,Gondia Junction,21.461287,80.192956,Y,esri
,Gondwana Visapur,19.882363,79.328422,N,esri
,Goneana Bhai Jagta,30.318781,74.909709,N,esri
,Gonglee,21.222593,80.148021,N,esri
,Gooty Cabin,15.142646,77.646163,N,esri
,Gooty Fort,15.138955,77.647427,N,esri
,Gooty Junction,15.149968,77.625774,Y,esri
,Gopal Nagar,23.062612,88.745685,N,esri
,Gopalpur,23.08546,70.132173,N,esri
,Gopinathjew Banikund,20.294728,86.430464,N,esri
,Gopinathpur Nilgiri,21.482001,86.785765,N,esri
,Goraghuma,23.038695,72.451688,N,esri
,Gorakhpur Cantt,26.751161,83.418291,N,esri
,Goratiya,21.680241,73.29282,N,esri
,Goreswar,26.527931,91.72224,N,esri
,Gotra Halt,28.812783,77.300411,N,esri
,Goverdhan,27.520721,77.461998,N,esri
,Govind Garh,27.499131,76.98775,N,esri
,Govindgarh White Tiger,24.393271,81.317291,N,esri
,Govindpur PH,22.742964,86.260614,N,esri
,Govindpuri Kanpur,26.453677,80.312879,N,esri
,Gowdavalli,17.610867,78.468284,N,esri
,Gram Dadpur,23.115626,87.998521,N,esri
,Gram Kharika Halt,25.671765,85.38695,N,esri
,Greenways Road,13.020664,80.252047,N,esri
,Guabari,26.431378,90.02349,N,esri
,Guagachha,26.500834,91.023829,N,esri
,Gubbi,13.321403,76.938793,N,esri
,Gudaparti,17.027715,82.13088,N,esri
,Gudgeri,15.124666,75.359488,N,esri
,Gudimetta,15.424709,79.011329,N,esri
,Gudipudi,16.433337,80.20432,N,esri
,Gudivada Junction,16.430754,80.988195,Y,esri
,Gudiyattam,12.937178,78.913758,N,esri
,Gudlavalleru,16.348208,81.04691,N,esri
,Gudma,21.41451,80.288941,N,esri
,Gudru Halt,22.271029,80.116245,N,esri
,Gudum,20.438008,81.08544,N,esri
,Gudupalli,12.803483,78.274806,N,esri
,Gudur Junction,14.148579,79.845546,Y,esri
,Guduvancheri,12.844998,80.057118,N,esri
,Gugalwa Kirtan Halt,28.540707,75.600504,N,esri
,Guindy,13.008515,80.213047,N,esri
,GulabGanj,23.683784,77.911864,N,esri
,Guledagudda Road,16.06709,75.694484,N,esri
,Gullaguda,17.417047,78.033009,N,esri
,Gullapalyamu,15.086936,77.399666,N,esri
,Gulma Khola,26.836406,88.436028,N,esri
,Gulvanchi,17.172774,75.056156,N,esri
,Gulzarbagh,25.597796,85.204615,N,esri
,Gumgaon,20.994004,79.030113,N,esri
,Gummidipundi,13.409115,80.12392,N,esri
,Gumtali Halt,31.067753,75.634747,N,esri
,Gumto,27.137045,93.791618,N,esri
,Gunadala,16.538085,80.673718,N,esri
,Gunda Road,15.163809,76.382431,N,esri
,Gundardehi,20.949233,81.302735,N,esri
,Gundla Pochampally,17.568336,78.488398,N,esri
,Gundlakamma,15.984576,79.644835,N,esri
,Gundratimadugu,17.532125,80.07986,N,esri
,Guntakal Junction,15.173664,77.368265,Y,esri
,Guntakal West,15.167386,77.342614,N,esri
,Guntakonduru,16.45698,81.077581,N,esri
,Guntur Junction,16.300414,80.443043,Y,esri
,Gunwad,22.638567,75.43578,N,esri
,Gurda,22.060964,83.142449,N,esri
,Gurhanwa Flag,26.746386,85.224304,N,esri
,Gurhi,21.630157,76.581267,N,esri
,Gurla C Cabin,25.244284,75.878244,N,esri
,Gurla N Cabin,25.292279,75.898656,N,esri
,Gurla West Cabin,25.289537,75.885171,N,esri
,Gurnay,29.858706,75.803867,N,esri
,Gurralagondi,18.208736,78.875008,N,esri
,Guru Harsahai,30.715194,74.400498,N,esri
,Gurujala Gate Halt,16.548391,79.63878,N,esri
,Guruvayur,10.598532,76.045318,N,esri
,Guwahati,26.182499,91.749555,N,esri
,Gyanpur Road,25.279969,82.427541,N,esri
,HBL Nagar,17.133927,78.27366,N,esri
,Habaipur,25.871891,92.984913,N,esri
,Habanghatta,13.226804,76.249888,N,esri
,Habaspur,23.123284,88.009889,N,esri
,Hadapsar,18.526722,73.927747,N,esri
,Haddinagundu,15.152963,76.982611,N,esri
,Hadgaon Road,19.332543,77.723278,N,esri
,Hadmatiya Junction,22.428482,70.470949,Y,esri
,Hadobhangi Halt,18.82163,83.941884,N,esri
,Hafizpet,17.482821,78.362979,N,esri
,Haflong Hill,25.152286,93.021864,N,esri
,Hagari,15.151155,77.054922,N,esri
,Hagaribommanahalli,15.04969,76.2089,N,esri
,Haibargaon,26.356973,92.673356,N,esri
,Haidar Nagar,24.497229,83.950357,N,esri
,Hailakandi,24.681421,92.567831,N,esri
,Halakatta,17.042756,76.991805,N,esri
,Halbarga,17.974973,77.34052,N,esri
,Haldia Bihar Halt,26.166692,87.356823,N,esri
,Haldia Dock Complex,22.054832,88.095867,N,esri
,Haldwani,29.215321,79.533679,N,esri
,Haliyuru,14.210621,76.309114,N,esri
,Halligudi,15.415833,75.836337,N,esri
,Hallikhed B,17.848278,77.277211,N,esri
,Hallikhed K,17.671086,77.068742,N,esri
,Hamilton Ganj,26.68882,89.421055,N,esri
,Hampapatnam,15.111578,76.272786,N,esri
,Hampapura,12.484536,76.396953,N,esri
,Hamsavaram,17.316252,82.489582,N,esri
,Hanakere,12.565565,76.981049,N,esri
,Hansara,27.556398,95.542127,N,esri
,Hanuman Circle,15.149183,77.376858,N,esri
,Hanumanahalli,14.358622,75.998965,N,esri
,Hanumapura,15.972159,77.306778,N,esri
,Haochong,24.854008,93.727379,N,esri
,Harangajao,25.116863,92.859346,N,esri
,Harangul,18.390423,76.495869,N,esri
,Haranya Kheri,22.584989,75.7776,N,esri
,Harapanahalli,14.773637,75.985085,N,esri
,Hardorwal,31.914454,74.925959,N,esri
,Harebetta,12.823316,75.622414,N,esri
,Harihar,14.515488,75.811812,N,esri
,Harij,23.688324,71.907444,N,esri
,Harippad,9.277538,76.463213,N,esri
,Haripur Gram,20.133217,85.707931,Y,esri
,Harischandrapur,25.404029,87.868543,N,esri
,Harishanker Road,20.627159,82.765535,N,esri
,Harishdadpur PH,22.575123,88.043502,N,esri
,Harisinga,26.725435,91.986544,N,esri
,Harlapur,15.435418,75.800079,N,esri
,Harmuti Junction,27.119229,93.860646,Y,esri
,Harnahalli,14.048566,75.459133,N,esri
,Harpatti Halt,25.883048,87.147565,N,esri
,Harpur Bochaha,25.603926,85.757792,N,esri
,Harsana Kalan,28.944253,77.039177,N,esri
,Harsingra Halt,25.040849,85.232229,N,esri
,Harthala,28.873106,78.735972,N,esri
,Hasan Bazar Halt,25.266104,84.349262,N,esri
,Hasanabad,22.570853,88.91353,N,esri
,Hasanparthi Road,18.07799,79.50234,N,esri
,Haslang PH,23.082519,86.030264,N,esri
,Hassan Junction,13.003462,76.117732,Y,esri
,Hastavaram,14.219413,79.121799,N,esri
,Hathbandh,21.631134,81.845496,N,esri
,Hathbandh East Outer Cabin,21.637859,81.851981,N,esri
,Hathikali,25.643776,93.102083,N,esri
,Hathras Killah,27.594751,78.058324,N,esri
,Hathua Junction,26.370069,84.339938,Y,esri
,Hatibari,21.321924,84.103134,N,esri
,Hatighisa,26.684183,88.218556,N,esri
,Hatkanagale,16.747689,74.421497,N,esri
,Hatkarota Halt,25.345763,86.490737,N,esri
,Hatnapur,21.756447,78.348069,N,esri
,Hatpuraini Halt,25.143063,86.985838,N,esri
,Hatta Road,21.706064,80.207899,N,esri
,Hausnagar,24.644936,87.9529,N,esri
,Hautley,26.568813,93.882258,N,esri
,Hazaribagh Town,23.983332,85.340541,N,esri
,Hazrat Nagar Halt,28.632829,78.673562,N,esri
,Hazrat Nizamuddin,28.588965,77.25352,N,esri
,Hazrathpur Halt,23.77691,87.224422,N,esri
,Hazur Sahib Nanded,19.160344,77.310483,N,esri
,Hebbal,13.042545,77.586238,N,esri
,Hebbalu,14.3725,76.100705,N,esri
,Hebsur,15.42323,75.286004,N,esri
,Heelalige,12.813397,77.711069,N,esri
,Heggere Halt,13.34152,77.051163,N,esri
,Hehal,23.585238,85.435454,N,esri
,Hejjala,12.848516,77.41841,N,esri
,Helem,26.872856,93.452881,N,esri
,Henria P.H.,21.971632,87.794236,N,esri
,Her,18.426683,76.971399,N,esri
,Heslabera,23.348797,85.583214,N,esri
,Hi-Tech City,17.469637,78.385099,N,esri
,Hilara,24.942024,92.602707,N,esri
,Hillgrove,11.342039,76.835552,N,esri
,Hilsa,25.317203,85.277028,N,esri
,Himayatnagar,19.417063,77.86899,N,esri
,Himgir,21.876121,83.742875,N,esri
,Hindon Cabin,29.940329,77.596515,N,esri
,Hindu College,13.118512,80.074884,N,esri
,Hindumalkote,30.136468,73.91664,N,esri
,Hindupur,13.818777,77.500092,N,esri
,Hinganghat,20.541708,78.83412,N,esri
,Hingoli Deccan,19.726536,77.147391,N,esri
,Hinotia Pipalkher,24.531422,77.799605,N,esri
,Hirapur,20.424318,74.936288,N,esri
,Hirdamali,21.343523,80.197684,N,esri
,Hire Shellikeri,16.143256,75.524909,N,esri
,Hirehalli,13.280725,77.188833,N,esri
,Hirenanduru,17.257869,76.872496,N,esri
,Hirisave,12.947063,76.574627,N,esri
,Hisua,24.851167,85.413909,N,esri
,Hitnal,15.3286,76.308685,N,esri
,Hiwarkhed,21.405779,78.067678,N,esri
,Hojai,26.002057,92.851369,N,esri
,Hol,21.198231,74.785631,N,esri
,Holalkere,14.04029,76.130784,N,esri
,Holding Line,26.437926,80.258672,N,esri
,Hole Alur,15.820372,75.646751,N,esri
,Hole Narsipur,12.785315,76.246817,N,esri
,Hombal,15.522307,75.577678,N,esri
,Honaganahalli,16.679417,75.732391,N,esri
,Honnavalli Road,13.275434,76.368293,N,esri
,Hoodi Halt,12.996013,77.719064,N,esri
,Hortoki,24.077996,92.628594,N,esri
,Hosa Agrahara,12.570151,76.361793,N,esri
,Hosadurga Road,13.862545,76.133078,N,esri
,Hosapete Junction (Hospet),15.287207,76.385952,Y,esri
,Hosur,12.71787,77.822822,N,esri
,Hotgi Junction,17.565008,75.98989,Y,esri
,Howbagh Jabalpur,23.157141,79.926585,N,esri
,Howrah Goods Cabin,22.590222,88.334765,N,esri
,Hubballi East Cabin,15.346878,75.165521,N,esri
,Hubballi South Hubli,15.333221,75.175436,N,esri
,Hudukula,13.071878,78.155437,N,esri
,Hugrajuli,26.806017,92.359295,N,esri
,Hulkoti,15.432792,75.527417,N,esri
,Humnabad,17.771577,77.139328,N,esri
,Hunsihadgil,17.352805,76.646793,N,esri
,Huppuguda,17.341255,78.4826,N,esri
,Hurmujpur Halt,25.712912,83.344683,N,esri
,Hussain Sagar Junction,17.425716,78.46217,Y,esri
,Hussainpur,31.311693,75.329475,N,esri
,Hyderabad Deccan Nampally,17.392341,78.467576,N,esri
,Ibrahimpur,16.803486,75.719895,N,esri
,Ichchangadu,11.370621,79.21947,N,esri
,Ichchangadu Halt,11.355399,79.213255,N,esri
,Ichchiputtur,13.132499,79.638521,N,esri
,Icy International Border Point,26.377312,87.265476,N,esri
,Idalhond,15.695933,74.523646,N,esri
,Idappally,10.034579,76.298699,N,esri
,Idgah Agra Junction,27.173827,77.999957,Y,esri
,Igatpuri Yard,19.692609,73.578927,N,esri
,Ikarchala,26.161437,88.057727,N,esri
,Ikra Junction,23.695857,87.113892,Y,esri
,Ilavelangal,8.938287,77.872603,N,esri
,Imampuram,15.015564,77.512975,N,esri
,Imlibigha Halt,25.30937,85.531833,N,esri
,Imphal,24.769592,93.857705,N,esri
,Indalvai,18.549377,78.244961,N,esri
,Indamau Halt,26.33132,80.741523,N,esri
,Indargarh,25.777906,77.738617,N,esri
,Indargarh Sumerganj Mandi,25.728262,76.23279,N,esri
,Indi Road,17.210872,75.918958,N,esri
,Indian Custom Yard,26.374921,87.254339,N,esri
,Indra Nagar,23.170034,70.741301,N,esri
,Indrapuri,28.627074,77.143558,N,esri
,Indupalli,16.479557,80.876055,N,esri
,Ingur,11.225573,77.587335,N,esri
,Innanje,13.257068,74.761463,N,esri
,Intakanne,17.728571,79.861215,N,esri
,Ippuguda,17.801749,79.327153,N,esri
,Ipurupalem,15.852103,80.385429,N,esri
,Iranagallu,15.892523,77.263844,N,esri
,Iranagaram,17.865351,78.620839,N,esri
,Iringal,11.564785,75.608776,N,esri
,Irinjalakkuda,10.340516,76.281171,N,esri
,Irugur Concor Siding,11.025059,77.074778,N,esri
,Irugur Junction,11.016025,77.067898,Y,esri
,Isand Bg,23.28882,72.486838,N,esri
,Ishapur Kheri,29.216306,76.59289,N,esri
,Isivi,15.657533,77.229868,N,esri
,Iswardaspur,25.948217,81.250628,N,esri
,Itarsi B Cabin,22.602554,77.747143,N,esri
,Itarsi F Cabin,22.614714,77.775471,N,esri
,Itaya Kalan,23.055254,77.54096,N,esri
,Itikyala,16.073748,77.852604,N,esri
,Itwan Dundaila,24.942696,80.845149,N,esri
,Itwari Junction,21.157518,79.118858,Y,esri
,Izzatnagar,28.388395,79.421716,N,esri
,Izzatnagar Workshop Siding,28.403768,79.42513,N,esri
,JSPL Cabin A,20.864892,85.062145,N,esri
,JSW Block Cabin,22.569451,87.3201,N,esri
,JSW Siding,18.700994,73.016833,N,esri
,Jabalpur Junction,23.165603,79.950778,N,esri
,Jabbalgudda,15.424508,76.368598,N,esri
,Jadabpur,22.495048,88.374998,N,esri
,Jadcherla,16.753485,78.141973,N,esri
,Jadramakunti,16.28233,75.837403,N,esri
,Jafarganj,26.359515,82.58374,N,esri
,Jagadal,22.851311,88.395288,N,esri
,Jagan Nathapur,19.330439,84.86786,N,esri
,Jagannath Temple Gate,11.738497,75.508135,N,esri
,Jagannath ji,25.270765,72.628004,N,esri
,Jagdalpur,19.066309,82.014389,N,esri
,Jagdishpur,25.129732,86.988809,N,esri
,Jagdishpur Halt,26.153811,86.122819,N,esri
,Jageshar Ganj,26.006785,81.960928,N,esri
,Jaggambhotla Krishnapuram,15.552133,79.072175,N,esri
,Jaggayapalem,17.735706,83.219018,N,esri
,Jaggayyapeta Town,16.89125,80.112011,N,esri
,Jagi Road,26.125206,92.197383,N,esri
,Jagjeewan Halt,25.548081,84.629082,N,esri
,Jahangirabad Raj,26.974037,81.247771,N,esri
,Jai Prakash Mahuli Halt,25.453526,85.599271,N,esri
,Jaimurtinagar,26.835343,85.071893,N,esri
,Jainti,26.69901,89.612954,N,esri
,Jaisinder,25.755899,70.359307,N,esri
,Jaitpur Kalan Halt,26.834954,78.710593,N,esri
,Jaitpura Halt,26.749327,78.888396,N,esri
,Jajpur Keonjhar Road,20.942925,86.132766,N,esri
,Jakanur,15.84437,75.650174,N,esri
,Jakhalabandha,26.580338,92.990499,N,esri
,Jakkalacheruvu,15.108836,77.727858,N,esri
,Jaklair,16.578211,77.607337,N,esri
,Jalalkhali Halt,23.346951,88.514018,N,esri
,Jalalpur Halt,25.313063,86.006209,N,esri
,Jalalpur Panwara,27.062075,79.87344,N,esri
,Jalalsi PH,22.588212,88.057684,N,esri
,Jalamb Junction,20.812829,76.573575,Y,esri
,Jalandhar Cantt Junction,31.307331,75.631199,Y,esri
,Jalgaon Deccan,19.386717,77.79383,N,esri
,Jalgaon Junction,21.01804,75.56331,Y,esri
,Jalindari,25.291952,75.385575,N,esri
,Jaliya Devani,22.419596,70.393855,N,esri
,Jalna,19.831968,75.890764,N,esri
,Jamadoba Halt,23.70494,86.411444,N,esri
,Jamai Osmania,17.411618,78.51826,N,esri
,Jamaldah Gopalpur,26.455588,89.043292,N,esri
,Jamalpur Link Cabin,25.326055,86.494483,N,esri
,Jamalpur New Quarry Siding,25.325191,86.500194,N,esri
,Jamalpur Stores Yard,25.304845,86.49036,N,esri
,Jamalpur Workshop,25.311598,86.492253,N,esri
,Jambli,19.166681,77.59261,N,esri
,Jambrung Cabin,18.853192,73.35079,N,esri
,Jambusar City,22.050797,72.792266,N,esri
,Jamdha,20.573636,74.986377,N,esri
,James Street,17.432864,78.487247,N,esri
,Jamguri,26.386651,93.95953,N,esri
,Jamira,24.318401,92.527855,N,esri
,Jammalamadugu,14.847485,78.397714,N,esri
,Jammikunta,18.290046,79.476737,N,esri
,Jamner,20.806471,75.77489,N,esri
,Jamtara Paraswara,23.094475,79.960388,N,esri
,Jamtara Siding,23.957278,86.815068,N,esri
,Jamunamukh,26.10772,92.742226,N,esri
,Jand Wala Kharta,30.374165,74.01005,N,esri
,Jandhera Halt,29.862096,77.484778,N,esri
,Jandrapeta,15.810016,80.334233,N,esri
,Jangaon,17.724029,79.153698,N,esri
,Jankampet Junction,18.702606,78.053808,Y,esri
,Jannagatta Halt,13.213633,78.136626,N,esri
,Janpahad,16.724755,79.703811,N,esri
,Janwal,18.559419,76.755523,N,esri
,Jarandeshwar,17.750452,74.077055,N,esri
,Jarauna,25.556734,82.400138,N,esri
,Jariagarh,23.012829,84.994803,N,esri
,Jasai Chirle,18.932171,73.025662,N,esri
,Jatdumri Halt,25.467285,85.093466,N,esri
,Jath Road,17.218123,75.111655,N,esri
,Jatinga,25.132191,93.007274,N,esri
,Jatinga Lumpur,25.110997,92.949557,N,esri
,Jatkanhar,21.179403,80.821836,N,esri
,Jatnandur,18.981165,75.425942,N,esri
,Jatwara,26.869481,76.217175,N,esri
,Jaulka,20.284796,77.075206,N,esri
,Jaunpur Kutchary,25.724013,82.694434,N,esri
,Javla,17.299428,75.158579,N,esri
,Jawaharlal Nehru Port Trust,18.945421,72.951559,N,esri
,Jawaharnagar,23.919842,91.9018,N,esri
,Jawaharpur Kamsan Halt,27.522311,78.583853,N,esri
,Jawala,18.976948,76.282586,N,esri
,Jayanagar Majilpur Halt,22.169088,88.415812,N,esri
,Jeonara Ph,22.464535,80.083447,N,esri
,Jeruwa Khera,23.973155,78.480043,N,esri
,Jethantri Halt,25.821338,72.484705,N,esri
,Jeur,18.26093,75.162062,N,esri
,Jhagadiya Junction,21.726761,73.149326,Y,esri
,Jhajhpor,21.681965,73.271496,N,esri
,Jhajjar,28.593163,76.63885,N,esri
,Jhalida,23.369968,85.974532,N,esri
,Jhalra,29.426102,78.181483,N,esri
,Jhalrapatan,24.533024,76.196345,N,esri
,Jhaluarber,22.62767,88.252756,N,esri
,Jhalwar,24.410213,81.570744,N,esri
,Jhamatpur Baharan,23.743794,88.096506,N,esri
,Jhanjharpur Bazar Halt,26.260333,86.28209,N,esri
,Jhanjhitoli Hal,23.533401,85.412315,N,esri
,Jhankada Sarala Road,20.290337,86.305839,N,esri
,Jhansi A Cabin,25.4253,78.551096,N,esri
,Jharahi,24.542443,85.421068,N,esri
,Jharkhand Mahadev Halt,25.300986,84.386116,N,esri
,Jharmunda,20.774038,84.134534,N,esri
,Jharola,22.372298,72.860753,N,esri
,Jharradih,22.000367,83.049183,N,esri
,Jharsuguda R Yard,21.869334,84.03628,N,esri
,Jhartarbha,20.749642,83.709628,N,esri
,Jhilimili,22.056003,79.135584,N,esri
,Jhunjhunu,28.107107,75.39008,N,esri
,Jiabharali,26.812156,92.851214,N,esri
,Jiadhal,27.451538,94.503129,N,esri
,Jigni Khas,25.802788,84.006408,N,esri
,Jinti Road,18.324104,74.878915,N,esri
,Jirania,23.82685,91.431842,N,esri
,Jiribam,24.800954,93.119676,N,esri
,Jirighat,24.804111,93.107678,N,esri
,Jirona,19.408341,77.950104,N,esri
,Jirwan,21.682179,76.500808,N,esri
,Jivanti Halt,24.069777,88.188253,N,esri
,Jiyapuram,10.873261,78.606156,N,esri
,Jnana Bharati Halt,12.935331,77.510982,N,esri
,Jnandas Kandra,23.739243,87.96964,N,esri
,Jobat,22.403019,74.549305,N,esri
,Joda Block Cabin,22.027609,85.438572,N,esri
,Jodhpur Cantt,26.312743,73.092864,N,esri
,Jodhpur Junction,26.283776,73.022674,Y,esri
,Jogendranagar,23.811366,91.307405,N,esri
,Jogeshwar Bihar,23.745581,85.626465,N,esri
,Jogeshwari,19.134862,72.849224,N,esri
,Jogighopa,26.240585,90.575384,N,esri
,Jokatte,12.95969,74.853532,N,esri
,Jolaibari,23.190735,91.596433,N,esri
,Jolarpettai Junction,12.561886,78.577751,Y,esri
,Jonekarang,27.784727,95.161276,N,esri
,Joramow,24.203931,86.705267,N,esri
,Jorashankh Halt,24.292426,86.145411,N,esri
,Jorawarnagar,22.712931,71.640968,N,esri
,Jorhat Town,26.750155,94.216278,N,esri
,Joychandi Pahar Junction,23.517103,86.681338,Y,esri
,Jubba Sahani,26.172044,85.363176,N,esri
,Juchandra,19.359852,72.872987,N,esri
,Jugijan,26.039908,92.802427,N,esri
,Jujharpur Cabin,22.605589,77.757624,N,esri
,Jujomura,21.231423,84.136581,N,esri
,Jukal,17.207994,78.302911,N,esri
,Jummapatti,19.00167,73.302448,N,esri
,Jumnal,16.722344,75.714063,N,esri
,Juna Rajuvadiya,21.816776,73.356693,N,esri
,Junair Halt,25.2737,85.251001,N,esri
,Junakhera,24.460064,76.298707,N,esri
,Junction Cabin Andal,23.589528,87.172696,Y,esri
,Junehta,22.783206,78.597269,N,esri
,Jung Bahadurganj,27.76905,80.172771,N,esri
,Junichavand,21.385667,70.684635,N,esri
,Junnor Deo,22.191349,78.592161,N,esri
,Junona Halt,19.476097,77.161801,N,esri
,Juriagaon,26.44011,92.653754,N,esri
,Jurtara Halt,22.253077,79.76155,N,esri
,Juturu,14.978601,77.897432,N,esri
,Jwalamukhi Road,32.016171,76.226614,N,esri
,Jyotisar Halt,29.960001,76.801702,N,esri
,KSR Bengaluru City Junction,12.978318,77.569493,Y,esri
,Kabaka Puttur,12.768624,75.204925,N,esri
,Kachchanvilai,8.578642,78.021282,N,esri
,Kacheguda,17.388805,78.498802,N,esri
,Kachera,27.53006,75.648472,N,esri
,Kachewani,21.429982,79.981329,N,esri
,Kachhiyana Halt,25.132593,85.975008,N,esri
,Kachhpura Junction,23.170735,79.898882,Y,esri
,Kada,18.903437,75.082455,N,esri
,Kadabari Halt,26.47979,88.72931,N,esri
,Kadagaravalli,12.838349,75.69641,N,esri
,Kadakavur,8.678752,76.76773,N,esri
,Kadakola,12.190812,76.663863,N,esri
,Kadalundi,11.134903,75.827963,N,esri
,Kadambankulam,9.63146,78.386012,N,esri
,Kadambattur,13.100143,79.862621,N,esri
,Kadambur,9.001196,77.863328,N,esri
,Kadampura,26.1713,86.624994,N,esri
,Kadapa (Cuddapah),14.451637,78.829136,Y,esri
,Kadavakuduru,15.723093,80.257848,N,esri
,Kadayanallur,9.085494,77.363085,N,esri
,Kadiri,14.114651,78.165382,N,esri
,Kadiridevarapalli,14.414925,77.194766,N,esri
,Kadiyam,16.913853,81.832349,N,esri
,Kadlimatti,16.236614,75.796851,N,esri
,Kadur Junction,13.550453,76.008612,Y,esri
,Kaduturutti Halt,9.754266,76.494231,N,esri
,Kagankarai,12.410289,78.508575,N,esri
,Kagwad,21.81739,70.681352,N,esri
,Kaichar Halt,23.536742,88.011474,N,esri
,Kaikala,22.840806,88.090827,N,esri
,Kaikaluru,16.550664,81.217553,N,esri
,Kaikaram,16.815162,81.36404,N,esri
,Kailasapuram,8.849093,77.992221,N,esri
,Kaimara Kalan,26.170662,77.203724,N,esri
,Kaithalkuchi,26.450444,91.339817,N,esri
,Kaiyar,23.121569,87.771997,N,esri
,Kajgaon,20.574073,75.141461,N,esri
,Kajgaon Terhwan,25.685492,82.705199,N,esri
,Kakbara,24.841,86.87261,N,esri
,Kakinada Port,16.953872,82.240826,N,esri
,Kakinada Seaports Ltd,16.963436,82.268347,N,esri
,Kakinada Town Junction,16.967219,82.233662,Y,esri
,Kakirigumma,18.922496,83.006919,N,esri
,Kaklur,18.883092,81.620186,N,esri
,Kakoshi Metrana Road,24.006488,72.299809,N,esri
,Kala Akhar,22.395049,77.818342,N,esri
,Kalaburagi Junction,17.314329,76.82587,Y,esri
,Kalachand,25.349482,93.134951,N,esri
,Kalamalla,14.668039,78.469504,N,esri
,Kalamassery,10.06223,76.327166,N,esri
,Kalamb Road,18.371946,76.049133,N,esri
,Kalambha,21.34435,78.558936,N,esri
,Kalamboli Goods Shed,19.034256,73.115107,N,esri
,Kalamna,21.167923,79.14068,N,esri
,Kalanad Halt,12.467619,74.998541,N,esri
,Kalangani,11.331623,78.176127,N,esri
,Kalas Halt,15.086574,75.390078,N,esri
,Kalasamudram,14.21771,78.098787,N,esri
,Kalavad,21.896001,69.811962,N,esri
,Kalavur Halt,9.568,76.318487,N,esri
,Kaldhari,16.836111,81.677998,N,esri
,Kalem,15.291916,74.184476,N,esri
,Kalgupur,18.158258,77.193706,N,esri
,Kalgurki Halt,16.568321,75.786043,N,esri
,Kalhe Majra,30.33641,76.232961,N,esri
,Kalikiri,13.643757,78.800178,N,esri
,Kalisen,23.180705,87.163514,N,esri
,Kalitalavdi,22.35714,72.644067,N,esri
,Kalkalighat,24.580592,92.29541,N,esri
,Kalladaka,23.43325,73.272629,N,esri
,Kallagam,11.025184,79.00503,N,esri
,Kallakkudi Palanganatham,10.966489,78.949653,N,esri
,Kallal,9.972425,78.667615,N,esri
,Kallar,11.338735,76.882753,N,esri
,Kallayi,11.23377,75.78903,N,esri
